t_gps,raw_lat,raw_lon,raw_h,kf_lat,kf_lon,kf_h,vx,vy,vz,sqrt_P00,sqrt_P11,sqrt_P22
17865.000000,33.578061,-117.064087,444.070495,33.578466,-117.064215,476.853070,-0.000481,-0.001164,0.000846,3.907943,3.907943,3.907943
17880.000000,33.578060,-117.064088,444.356995,33.578464,-117.064214,476.749511,-0.000478,-0.001165,0.000828,3.905259,3.905259,3.905259
17895.000000,33.578057,-117.064087,443.888610,33.578463,-117.064214,476.643938,-0.000474,-0.001166,0.000810,3.902548,3.902548,3.902548
17910.000000,33.578056,-117.064085,443.759993,33.578461,-117.064213,476.537399,-0.000470,-0.001167,0.000791,3.899792,3.899792,3.899792
17925.000000,33.578052,-117.064085,442.870992,33.578459,-117.064213,476.426558,-0.000466,-0.001168,0.000773,3.896972,3.896972,3.896972
17940.000000,33.578051,-117.064084,443.169774,33.578458,-117.064212,476.316616,-0.000462,-0.001169,0.000754,3.894118,3.894118,3.894118
17955.000000,33.578047,-117.064086,442.824718,33.578456,-117.064212,476.204321,-0.000458,-0.001170,0.000735,3.891189,3.891189,3.891189
17970.000000,33.578046,-117.064085,443.304460,33.578454,-117.064211,476.093262,-0.000454,-0.001171,0.000716,3.888201,3.888201,3.888201
17985.000000,33.578044,-117.064083,442.539227,33.578453,-117.064210,475.979073,-0.000450,-0.001172,0.000697,3.885193,3.885193,3.885193
18000.000000,33.578041,-117.064083,442.725018,33.578451,-117.064210,475.865656,-0.000446,-0.001173,0.000678,3.882168,3.882168,3.882168
18015.000000,33.578040,-117.064082,441.705572,33.578449,-117.064209,475.747290,-0.000442,-0.001174,0.000659,3.879079,3.879079,3.879079
18030.000000,33.578038,-117.064082,441.110968,33.578448,-117.064209,475.625888,-0.000438,-0.001175,0.000639,3.875936,3.875936,3.875936
18045.000000,33.578036,-117.064079,440.976353,33.578446,-117.064208,475.504576,-0.000434,-0.001175,0.000620,3.872811,3.872811,3.872811
18060.000000,33.578034,-117.064078,440.759239,33.578444,-117.064208,475.382520,-0.000430,-0.001176,0.000600,3.869675,3.869675,3.869675
18075.000000,33.578031,-117.064078,440.897138,33.578442,-117.064207,475.260590,-0.000425,-0.001177,0.000581,3.866495,3.866495,3.866495
18090.000000,33.578031,-117.064079,440.447080,33.578441,-117.064207,475.135843,-0.000421,-0.001178,0.000561,3.863243,3.863243,3.863243
18105.000000,33.578028,-117.064078,440.094210,33.578439,-117.064206,475.009465,-0.000417,-0.001178,0.000541,3.859962,3.859962,3.859962
18120.000000,33.578025,-117.064078,439.904957,33.578437,-117.064205,474.881758,-0.000413,-0.001179,0.000521,3.856632,3.856632,3.856632
18135.000000,33.578024,-117.064076,439.922314,33.578435,-117.064205,474.753753,-0.000408,-0.001180,0.000501,3.853260,3.853260,3.853260
18150.000000,33.578021,-117.064077,440.199560,33.578434,-117.064204,474.626427,-0.000404,-0.001181,0.000481,3.849841,3.849841,3.849841
18165.000000,33.578020,-117.064078,439.717662,33.578432,-117.064204,474.496667,-0.000400,-0.001181,0.000460,3.846380,3.846380,3.846380
18180.000000,33.578019,-117.064078,439.545463,33.578430,-117.064203,474.364655,-0.000395,-0.001182,0.000440,3.842815,3.842815,3.842815
18195.000000,33.578016,-117.064077,439.348500,33.578428,-117.064203,474.231435,-0.000391,-0.001183,0.000419,3.839208,3.839208,3.839208
18210.000000,33.578015,-117.064075,439.195055,33.578426,-117.064202,474.098552,-0.000387,-0.001183,0.000398,3.835636,3.835636,3.835636
18225.000000,33.578013,-117.064075,439.624847,33.578425,-117.064201,473.967565,-0.000382,-0.001184,0.000378,3.832043,3.832043,3.832043
18240.000000,33.578011,-117.064073,438.891639,33.578423,-117.064201,473.831969,-0.000378,-0.001185,0.000357,3.828351,3.828351,3.828351
18255.000000,33.578010,-117.064074,438.818288,33.578421,-117.064200,473.695472,-0.000373,-0.001186,0.000336,3.824605,3.824605,3.824605
18270.000000,33.578008,-117.064073,438.689396,33.578419,-117.064200,473.558079,-0.000369,-0.001186,0.000315,3.820819,3.820819,3.820819
18285.000000,33.578006,-117.064072,438.195073,33.578417,-117.064199,473.418391,-0.000364,-0.001187,0.000294,3.817006,3.817006,3.817006
18300.000000,33.578004,-117.064075,438.364497,33.578415,-117.064198,473.278637,-0.000360,-0.001188,0.000273,3.813124,3.813124,3.813124
18315.000000,33.578001,-117.064073,437.753413,33.578413,-117.064198,473.135800,-0.000355,-0.001188,0.000251,3.809201,3.809201,3.809201
18330.000000,33.578000,-117.064074,437.959614,33.578411,-117.064197,472.992658,-0.000351,-0.001189,0.000230,3.805188,3.805188,3.805188
18345.000000,33.577998,-117.064073,437.333720,33.578409,-117.064197,472.847109,-0.000346,-0.001189,0.000208,3.801175,3.801175,3.801175
18360.000000,33.577997,-117.064071,437.143349,33.578407,-117.064196,472.699884,-0.000342,-0.001190,0.000186,3.797095,3.797095,3.797095
18375.000000,33.577996,-117.064070,437.118444,33.578405,-117.064195,472.553383,-0.000337,-0.001190,0.000165,3.793035,3.793035,3.793035
18390.000000,33.577994,-117.064070,436.835520,33.578403,-117.064195,472.405123,-0.000332,-0.001191,0.000143,3.788927,3.788927,3.788927
18405.000000,33.577991,-117.064069,436.399113,33.578401,-117.064194,472.254706,-0.000328,-0.001191,0.000121,3.784786,3.784786,3.784786
18420.000000,33.577989,-117.064070,436.407655,33.578399,-117.064194,472.102652,-0.000323,-0.001192,0.000099,3.780532,3.780532,3.780532
18435.000000,33.577988,-117.064071,436.494398,33.578397,-117.064193,471.949710,-0.000318,-0.001192,0.000076,3.776184,3.776184,3.776184
18450.000000,33.577986,-117.064072,436.625530,33.578395,-117.064192,471.796272,-0.000313,-0.001193,0.000054,3.771749,3.771749,3.771749
18465.000000,33.577987,-117.064072,436.426080,33.578393,-117.064192,471.641038,-0.000309,-0.001193,0.000031,3.767243,3.767243,3.767243
18480.000000,33.577985,-117.064074,436.327655,33.578391,-117.064191,471.483631,-0.000304,-0.001194,0.000009,3.762620,3.762620,3.762620
18495.000000,33.577984,-117.064071,435.755047,33.578389,-117.064190,471.325572,-0.000299,-0.001194,-0.000014,3.758083,3.758083,3.758083
18510.000000,33.577982,-117.064072,436.431651,33.578387,-117.064190,471.170968,-0.000295,-0.001194,-0.000036,3.753527,3.753527,3.753527
18525.000000,33.577981,-117.064070,436.195367,33.578385,-117.064189,471.014622,-0.000290,-0.001195,-0.000059,3.748913,3.748913,3.748913
18540.000000,33.577978,-117.064071,436.234767,33.578383,-117.064189,470.857628,-0.000285,-0.001196,-0.000082,3.744225,3.744225,3.744225
18555.000000,33.577978,-117.064071,435.583575,33.578381,-117.064188,470.697061,-0.000281,-0.001196,-0.000105,3.739490,3.739490,3.739490
18570.000000,33.577977,-117.064071,436.214061,33.578379,-117.064187,470.539626,-0.000276,-0.001196,-0.000127,3.734728,3.734728,3.734728
18585.000000,33.577973,-117.064071,435.901241,33.578376,-117.064187,470.378629,-0.000271,-0.001197,-0.000151,3.729828,3.729828,3.729828
18600.000000,33.577973,-117.064070,435.548775,33.578374,-117.064186,470.215298,-0.000267,-0.001197,-0.000174,3.724869,3.724869,3.724869
18615.000000,33.577971,-117.064069,435.646666,33.578372,-117.064185,470.052481,-0.000262,-0.001198,-0.000197,3.719882,3.719882,3.719882
18630.000000,33.577972,-117.064070,435.280704,33.578370,-117.064185,469.887705,-0.000257,-0.001198,-0.000220,3.714860,3.714860,3.714860
18645.000000,33.577970,-117.064068,434.832516,33.578368,-117.064184,469.720410,-0.000252,-0.001199,-0.000244,3.709796,3.709796,3.709796
18660.000000,33.577969,-117.064067,435.263917,33.578366,-117.064183,469.554924,-0.000247,-0.001199,-0.000267,3.704679,3.704679,3.704679
18675.000000,33.577970,-117.064067,435.175873,33.578363,-117.064183,469.389377,-0.000242,-0.001200,-0.000290,3.699552,3.699552,3.699552
18690.000000,33.577968,-117.064067,434.931875,33.578361,-117.064182,469.222924,-0.000238,-0.001200,-0.000314,3.694415,3.694415,3.694415
18705.000000,33.577966,-117.064069,434.921280,33.578359,-117.064181,469.055030,-0.000233,-0.001200,-0.000337,3.689171,3.689171,3.689171
18720.000000,33.577964,-117.064068,435.118156,33.578357,-117.064181,468.887446,-0.000228,-0.001201,-0.000361,3.683857,3.683857,3.683857
18735.000000,33.577963,-117.064069,435.010175,33.578355,-117.064180,468.717984,-0.000223,-0.001201,-0.000384,3.678439,3.678439,3.678439
18750.000000,33.577962,-117.064069,435.003921,33.578352,-117.064180,468.549022,-0.000218,-0.001202,-0.000408,3.673017,3.673017,3.673017
18765.000000,33.577962,-117.064067,435.176447,33.578350,-117.064179,468.382342,-0.000214,-0.001202,-0.000431,3.667637,3.667637,3.667637
18780.000000,33.577961,-117.064067,435.883522,33.578348,-117.064178,468.218715,-0.000209,-0.001203,-0.000455,3.662184,3.662184,3.662184
18795.000000,33.577960,-117.064067,435.592984,33.578346,-117.064178,468.053438,-0.000204,-0.001204,-0.000478,3.656693,3.656693,3.656693
18810.000000,33.577959,-117.064068,435.760804,33.578344,-117.064177,467.887719,-0.000200,-0.001205,-0.000501,3.651092,3.651092,3.651092
18825.000000,33.577959,-117.064068,436.056732,33.578341,-117.064176,467.723589,-0.000195,-0.001206,-0.000525,3.645455,3.645455,3.645455
18840.000000,33.577956,-117.064068,435.766018,33.578339,-117.064176,467.557950,-0.000191,-0.001206,-0.000548,3.639789,3.639789,3.639789
18855.000000,33.577956,-117.064068,435.548258,33.578337,-117.064175,467.391166,-0.000186,-0.001207,-0.000572,3.634092,3.634092,3.634092
18870.000000,33.577955,-117.064066,434.906817,33.578334,-117.064174,467.219256,-0.000181,-0.001208,-0.000595,3.628273,3.628273,3.628273
18885.000000,33.577954,-117.064067,434.799271,33.578332,-117.064174,467.045753,-0.000177,-0.001208,-0.000619,3.622362,3.622362,3.622362
18900.000000,33.578304,-117.064227,516.338828,33.578332,-117.064174,467.123580,-0.000179,-0.001212,-0.000617,3.624185,3.624185,3.624185
18915.000000,33.578301,-117.064227,516.408569,33.578332,-117.064174,467.201797,-0.000182,-0.001216,-0.000614,3.625994,3.625994,3.625994
18930.000000,33.578301,-117.064227,516.414486,33.578332,-117.064174,467.279498,-0.000185,-0.001220,-0.000611,3.627820,3.627820,3.627820
18945.000000,33.578301,-117.064226,516.025193,33.578331,-117.064174,467.356230,-0.000187,-0.001224,-0.000609,3.629659,3.629659,3.629659
18960.000000,33.578301,-117.064224,515.926212,33.578331,-117.064174,467.432293,-0.000190,-0.001228,-0.000606,3.631515,3.631515,3.631515
18975.000000,33.578300,-117.064225,515.520376,33.578331,-117.064174,467.507513,-0.000192,-0.001232,-0.000603,3.633379,3.633379,3.633379
18990.000000,33.578299,-117.064227,515.856154,33.578331,-117.064174,467.582940,-0.000195,-0.001236,-0.000601,3.635249,3.635249,3.635249
19005.000000,33.578299,-117.064227,515.826102,33.578331,-117.064174,467.658295,-0.000197,-0.001240,-0.000598,3.637118,3.637118,3.637118
19020.000000,33.578297,-117.064228,515.502365,33.578330,-117.064174,467.733091,-0.000200,-0.001243,-0.000596,3.638988,3.638988,3.638988
19035.000000,33.578299,-117.064229,515.152408,33.578330,-117.064174,467.806789,-0.000202,-0.001247,-0.000593,3.640879,3.640879,3.640879
19050.000000,33.578297,-117.064228,514.708114,33.578330,-117.064174,467.879800,-0.000205,-0.001251,-0.000591,3.642772,3.642772,3.642772
19065.000000,33.578298,-117.064230,514.308291,33.578330,-117.064174,467.951666,-0.000207,-0.001254,-0.000588,3.644685,3.644685,3.644685
19080.000000,33.578299,-117.064230,514.313465,33.578330,-117.064174,468.023177,-0.000210,-0.001258,-0.000586,3.646609,3.646609,3.646609
19095.000000,33.578295,-117.064228,514.561702,33.578329,-117.064174,468.095212,-0.000212,-0.001261,-0.000584,3.648523,3.648523,3.648523
19110.000000,33.578295,-117.064228,514.039664,33.578329,-117.064174,468.166319,-0.000215,-0.001265,-0.000581,3.650444,3.650444,3.650444
19125.000000,33.578295,-117.064229,514.010719,33.578329,-117.064174,468.237395,-0.000217,-0.001268,-0.000579,3.652362,3.652362,3.652362
19140.000000,33.578295,-117.064228,513.668458,33.578329,-117.064174,468.307549,-0.000219,-0.001272,-0.000577,3.654295,3.654295,3.654295
19155.000000,33.578297,-117.064230,513.214210,33.578329,-117.064174,468.376525,-0.000222,-0.001275,-0.000574,3.656250,3.656250,3.656250
19170.000000,33.578296,-117.064232,513.496461,33.578328,-117.064174,468.445479,-0.000224,-0.001278,-0.000572,3.658218,3.658218,3.658218
19185.000000,33.578294,-117.064231,512.743262,33.578328,-117.064174,468.513381,-0.000226,-0.001282,-0.000570,3.660186,3.660186,3.660186
19200.000000,33.578292,-117.064232,512.222708,33.578328,-117.064174,468.580822,-0.000229,-0.001285,-0.000568,3.662143,3.662143,3.662143
19215.000000,33.578291,-117.064231,512.076136,33.578328,-117.064174,468.647902,-0.000231,-0.001288,-0.000566,3.664104,3.664104,3.664104
19230.000000,33.578289,-117.064232,511.302043,33.578328,-117.064174,468.714654,-0.000233,-0.001291,-0.000564,3.666033,3.666033,3.666033
19245.000000,33.578289,-117.064233,511.947033,33.578327,-117.064174,468.781572,-0.000235,-0.001295,-0.000562,3.667988,3.667988,3.667988
19260.000000,33.578291,-117.064233,511.525676,33.578327,-117.064174,468.847319,-0.000238,-0.001298,-0.000560,3.669968,3.669968,3.669968
19275.000000,33.578292,-117.064232,510.927269,33.578327,-117.064174,468.911745,-0.000240,-0.001301,-0.000558,3.671969,3.671969,3.671969
19290.000000,33.578291,-117.064233,511.153824,33.578327,-117.064174,468.976182,-0.000242,-0.001304,-0.000556,3.673979,3.673979,3.673979
19305.000000,33.578291,-117.064233,510.568551,33.578327,-117.064174,469.039624,-0.000244,-0.001307,-0.000554,3.675998,3.675998,3.675998
19320.000000,33.578290,-117.064235,510.906378,33.578326,-117.064174,469.102968,-0.000246,-0.001310,-0.000552,3.678037,3.678037,3.678037
19335.000000,33.578290,-117.064236,510.189086,33.578326,-117.064174,469.165395,-0.000248,-0.001313,-0.000550,3.680075,3.680075,3.680075
19350.000000,33.578292,-117.064238,510.556327,33.578326,-117.064174,469.228047,-0.000250,-0.001316,-0.000548,3.682121,3.682121,3.682121
19365.000000,33.578290,-117.064238,509.394368,33.578326,-117.064174,469.289299,-0.000253,-0.001318,-0.000546,3.684162,3.684162,3.684162
19380.000000,33.578291,-117.064239,509.111731,33.578326,-117.064174,469.349994,-0.000255,-0.001321,-0.000544,3.686210,3.686210,3.686210
19395.000000,33.578290,-117.064240,508.869836,33.578325,-117.064174,469.410165,-0.000257,-0.001324,-0.000543,3.688266,3.688266,3.688266
19410.000000,33.578289,-117.064241,508.384802,33.578325,-117.064174,469.469820,-0.000259,-0.001327,-0.000541,3.690315,3.690315,3.690315
19425.000000,33.578289,-117.064241,507.631232,33.578325,-117.064174,469.528518,-0.000261,-0.001329,-0.000539,3.692364,3.692364,3.692364
19440.000000,33.578290,-117.064240,507.767791,33.578325,-117.064174,469.586778,-0.000263,-0.001332,-0.000537,3.694439,3.694439,3.694439
19455.000000,33.578286,-117.064242,507.668835,33.578325,-117.064174,469.645297,-0.000265,-0.001335,-0.000536,3.696492,3.696492,3.696492
19470.000000,33.578286,-117.064243,507.268175,33.578324,-117.064174,469.703257,-0.000267,-0.001337,-0.000534,3.698547,3.698547,3.698547
19485.000000,33.578287,-117.064245,506.822059,33.578324,-117.064174,469.760357,-0.000269,-0.001340,-0.000532,3.700614,3.700614,3.700614
19500.000000,33.578287,-117.064245,506.337561,33.578324,-117.064174,469.816647,-0.000271,-0.001342,-0.000531,3.702690,3.702690,3.702690
19515.000000,33.578287,-117.064246,506.132774,33.578324,-117.064174,469.872434,-0.000273,-0.001345,-0.000529,3.704777,3.704777,3.704777
19530.000000,33.578287,-117.064246,505.851257,33.578324,-117.064174,469.927679,-0.000275,-0.001347,-0.000528,3.706871,3.706871,3.706871
19545.000000,33.578286,-117.064248,505.757731,33.578323,-117.064174,469.982798,-0.000276,-0.001349,-0.000526,3.708963,3.708963,3.708963
19560.000000,33.578285,-117.064248,505.627008,33.578323,-117.064174,470.037543,-0.000278,-0.001352,-0.000525,3.711064,3.711064,3.711064
19575.000000,33.578284,-117.064248,505.016677,33.578323,-117.064174,470.091409,-0.000280,-0.001354,-0.000523,3.713170,3.713170,3.713170
19590.000000,33.578286,-117.064250,504.445352,33.578323,-117.064174,470.144395,-0.000282,-0.001356,-0.000522,3.715285,3.715285,3.715285
19605.000000,33.578285,-117.064249,503.808016,33.578322,-117.064174,470.196409,-0.000284,-0.001358,-0.000521,3.717408,3.717408,3.717408
19620.000000,33.578286,-117.064251,503.066713,33.578322,-117.064174,470.247682,-0.000286,-0.001360,-0.000519,3.719522,3.719522,3.719522
19635.000000,33.578286,-117.064252,503.265803,33.578322,-117.064174,470.298838,-0.000288,-0.001363,-0.000518,3.721653,3.721653,3.721653
19650.000000,33.578283,-117.064254,502.935811,33.578322,-117.064174,470.349732,-0.000289,-0.001365,-0.000517,3.723774,3.723774,3.723774
19665.000000,33.578283,-117.064254,502.270765,33.578322,-117.064175,470.399623,-0.000291,-0.001367,-0.000515,3.725905,3.725905,3.725905
19680.000000,33.578304,-117.064177,520.600902,33.578321,-117.064174,470.481442,-0.000293,-0.001371,-0.000512,3.727644,3.727644,3.727644
19695.000000,33.578302,-117.064179,519.138453,33.578321,-117.064174,470.560857,-0.000295,-0.001375,-0.000510,3.729395,3.729395,3.729395
19710.000000,33.578304,-117.064176,520.195383,33.578321,-117.064174,470.641039,-0.000297,-0.001379,-0.000507,3.731168,3.731168,3.731168
19725.000000,33.578306,-117.064173,520.403008,33.578321,-117.064174,470.720852,-0.000299,-0.001382,-0.000504,3.732962,3.732962,3.732962
19740.000000,33.578305,-117.064176,519.346533,33.578321,-117.064174,470.799375,-0.000301,-0.001386,-0.000502,3.734748,3.734748,3.734748
19755.000000,33.578302,-117.064179,519.161145,33.578321,-117.064174,470.877997,-0.000303,-0.001390,-0.000499,3.736517,3.736517,3.736517
19770.000000,33.578305,-117.064174,519.366913,33.578320,-117.064174,470.956101,-0.000305,-0.001394,-0.000497,3.738313,3.738313,3.738313
19785.000000,33.578305,-117.064172,519.253207,33.578320,-117.064174,471.033704,-0.000307,-0.001398,-0.000494,3.740120,3.740120,3.740120
19800.000000,33.578302,-117.064179,517.877009,33.578320,-117.064174,471.109781,-0.000309,-0.001401,-0.000491,3.741911,3.741911,3.741911
19815.000000,33.578303,-117.064175,518.244742,33.578320,-117.064174,471.186000,-0.000311,-0.001405,-0.000489,3.743712,3.743712,3.743712
19830.000000,33.578303,-117.064171,518.454173,33.578320,-117.064174,471.261960,-0.000313,-0.001409,-0.000486,3.745532,3.745532,3.745532
19845.000000,33.578303,-117.064178,517.144225,33.578319,-117.064174,471.336450,-0.000315,-0.001412,-0.000484,3.747337,3.747337,3.747337
19860.000000,33.578301,-117.064179,516.242482,33.578319,-117.064174,471.409967,-0.000316,-0.001416,-0.000482,3.749129,3.749129,3.749129
19875.000000,33.578303,-117.064176,517.114671,33.578319,-117.064174,471.483586,-0.000318,-0.001419,-0.000479,3.750962,3.750962,3.750962
19890.000000,33.578303,-117.064174,516.768834,33.578319,-117.064174,471.556796,-0.000320,-0.001423,-0.000477,3.752789,3.752789,3.752789
19905.000000,33.578301,-117.064179,515.379852,33.578319,-117.064174,471.628492,-0.000322,-0.001426,-0.000475,3.754600,3.754600,3.754600
19920.000000,33.578302,-117.064176,516.907734,33.578319,-117.064174,471.701429,-0.000324,-0.001429,-0.000472,3.756440,3.756440,3.756440
19935.000000,33.578305,-117.064174,516.167305,33.578318,-117.064174,471.772607,-0.000325,-0.001433,-0.000470,3.758310,3.758310,3.758310
19950.000000,33.578301,-117.064180,514.912837,33.578318,-117.064173,471.842546,-0.000327,-0.001436,-0.000468,3.760160,3.760160,3.760160
19965.000000,33.578303,-117.064176,514.335443,33.578318,-117.064173,471.911277,-0.000329,-0.001439,-0.000466,3.762028,3.762028,3.762028
19980.000000,33.578303,-117.064175,514.758295,33.578318,-117.064173,471.980324,-0.000330,-0.001442,-0.000463,3.763902,3.763902,3.763902
19995.000000,33.578303,-117.064180,513.481124,33.578318,-117.064173,472.047427,-0.000332,-0.001445,-0.000461,3.765786,3.765786,3.765786
20010.000000,33.578304,-117.064182,513.256479,33.578318,-117.064173,472.114321,-0.000334,-0.001448,-0.000459,3.767664,3.767664,3.767664
20025.000000,33.578305,-117.064176,513.903395,33.578317,-117.064173,472.181623,-0.000335,-0.001451,-0.000457,3.769557,3.769557,3.769557
20040.000000,33.578304,-117.064179,513.114415,33.578317,-117.064173,472.247929,-0.000337,-0.001454,-0.000455,3.771447,3.771447,3.771447
20055.000000,33.578304,-117.064182,512.884079,33.578317,-117.064173,472.313903,-0.000338,-0.001457,-0.000453,3.773336,3.773336,3.773336
20070.000000,33.578305,-117.064177,513.144414,33.578317,-117.064173,472.379558,-0.000340,-0.001460,-0.000451,3.775251,3.775251,3.775251
20085.000000,33.578347,-117.064312,523.567317,33.578317,-117.064173,472.458103,-0.000343,-0.001463,-0.000448,3.777171,3.777171,3.777171
20100.000000,33.578349,-117.064315,523.885093,33.578317,-117.064173,472.536281,-0.000345,-0.001466,-0.000445,3.779116,3.779116,3.779116
20115.000000,33.578346,-117.064312,524.235635,33.578316,-117.064173,472.615160,-0.000348,-0.001469,-0.000442,3.781049,3.781049,3.781049
20130.000000,33.578349,-117.064317,522.970988,33.578316,-117.064174,472.691923,-0.000351,-0.001472,-0.000439,3.782998,3.782998,3.782998
20145.000000,33.578348,-117.064317,522.643745,33.578316,-117.064174,472.768241,-0.000354,-0.001474,-0.000436,3.784947,3.784947,3.784947
20160.000000,33.578349,-117.064314,522.935314,33.578316,-117.064174,472.844203,-0.000357,-0.001477,-0.000434,3.786919,3.786919,3.786919
20175.000000,33.578351,-117.064318,521.515903,33.578316,-117.064174,472.918268,-0.000359,-0.001480,-0.000431,3.788895,3.788895,3.788895
20190.000000,33.578352,-117.064317,520.944227,33.578316,-117.064174,472.991169,-0.000362,-0.001482,-0.000428,3.790887,3.790887,3.790887
20205.000000,33.578350,-117.064319,521.460692,33.578316,-117.064174,473.064624,-0.000365,-0.001485,-0.000425,3.792878,3.792878,3.792878
20220.000000,33.578349,-117.064321,520.459038,33.578316,-117.064174,473.136871,-0.000367,-0.001487,-0.000423,3.794867,3.794867,3.794867
20235.000000,33.578349,-117.064321,520.955583,33.578315,-117.064174,473.209375,-0.000370,-0.001490,-0.000420,3.796866,3.796866,3.796866
20250.000000,33.578350,-117.064321,520.091452,33.578315,-117.064174,473.280825,-0.000373,-0.001492,-0.000417,3.798863,3.798863,3.798863
20265.000000,33.578352,-117.064326,518.889222,33.578315,-117.064175,473.350229,-0.000375,-0.001494,-0.000415,3.800882,3.800882,3.800882
20280.000000,33.578350,-117.064323,519.556400,33.578315,-117.064175,473.420270,-0.000378,-0.001497,-0.000412,3.802905,3.802905,3.802905
20295.000000,33.578353,-117.064325,518.121487,33.578315,-117.064175,473.488384,-0.000380,-0.001499,-0.000410,3.804935,3.804935,3.804935
20310.000000,33.578349,-117.064327,517.925619,33.578315,-117.064175,473.556564,-0.000383,-0.001501,-0.000407,3.806949,3.806949,3.806949
20325.000000,33.578351,-117.064329,517.545742,33.578315,-117.064175,473.623775,-0.000385,-0.001503,-0.000405,3.808982,3.808982,3.808982
20340.000000,33.578351,-117.064328,516.983907,33.578315,-117.064175,473.690276,-0.000388,-0.001505,-0.000403,3.811015,3.811015,3.811015
20355.000000,33.578352,-117.064332,515.899848,33.578315,-117.064175,473.755353,-0.000390,-0.001507,-0.000400,3.813052,3.813052,3.813052
20370.000000,33.578354,-117.064332,515.740467,33.578314,-117.064175,473.820034,-0.000393,-0.001509,-0.000398,3.815095,3.815095,3.815095
20385.000000,33.578354,-117.064334,514.844566,33.578314,-117.064176,473.883484,-0.000395,-0.001511,-0.000396,3.817144,3.817144,3.817144
20400.000000,33.578354,-117.064337,514.493024,33.578314,-117.064176,473.946465,-0.000397,-0.001513,-0.000393,3.819193,3.819193,3.819193
20415.000000,33.578355,-117.064340,514.202622,33.578314,-117.064176,474.008749,-0.000400,-0.001515,-0.000391,3.821256,3.821256,3.821256
20430.000000,33.578357,-117.064340,512.996705,33.578314,-117.064176,474.069556,-0.000402,-0.001516,-0.000389,3.823320,3.823320,3.823320
20445.000000,33.578357,-117.064340,512.594592,33.578314,-117.064176,474.129900,-0.000404,-0.001518,-0.000387,3.825382,3.825382,3.825382
20460.000000,33.578357,-117.064341,512.182363,33.578314,-117.064176,474.189348,-0.000407,-0.001519,-0.000385,3.827461,3.827461,3.827461
20475.000000,33.578358,-117.064345,511.583692,33.578314,-117.064176,474.247992,-0.000409,-0.001521,-0.000382,3.829544,3.829544,3.829544
20490.000000,33.578357,-117.064345,511.061962,33.578314,-117.064177,474.306070,-0.000411,-0.001523,-0.000380,3.831622,3.831622,3.831622
20505.000000,33.578315,-117.064297,520.300471,33.578313,-117.064177,474.382976,-0.000414,-0.001525,-0.000378,3.833352,3.833352,3.833352
20520.000000,33.578320,-117.064293,519.739060,33.578313,-117.064177,474.458457,-0.000416,-0.001528,-0.000375,3.835108,3.835108,3.835108
20535.000000,33.578237,-117.064408,538.803267,33.578313,-117.064177,474.561833,-0.000421,-0.001532,-0.000373,3.836771,3.836771,3.836771
20550.000000,33.578238,-117.064407,538.354766,33.578313,-117.064177,474.664459,-0.000426,-0.001537,-0.000370,3.838435,3.838435,3.838435
20565.000000,33.578237,-117.064403,539.152827,33.578312,-117.064178,474.767094,-0.000430,-0.001541,-0.000367,3.840127,3.840127,3.840127
20580.000000,33.578236,-117.064410,538.394158,33.578312,-117.064178,474.868688,-0.000434,-0.001545,-0.000364,3.841817,3.841817,3.841817
20595.000000,33.578237,-117.064406,538.418132,33.578312,-117.064178,474.969769,-0.000439,-0.001549,-0.000361,3.843519,3.843519,3.843519
20610.000000,33.578237,-117.064406,537.688691,33.578312,-117.064178,475.069948,-0.000443,-0.001553,-0.000359,3.845216,3.845216,3.845216
20625.000000,33.578237,-117.064408,537.100237,33.578311,-117.064179,475.168864,-0.000448,-0.001557,-0.000356,3.846924,3.846924,3.846924
20640.000000,33.578240,-117.064407,537.165544,33.578311,-117.064179,475.266664,-0.000452,-0.001561,-0.000353,3.848666,3.848666,3.848666
20655.000000,33.578236,-117.064410,536.244412,33.578311,-117.064179,475.363863,-0.000456,-0.001565,-0.000351,3.850386,3.850386,3.850386
20670.000000,33.578238,-117.064408,536.189073,33.578311,-117.064179,475.460090,-0.000460,-0.001568,-0.000348,3.852130,3.852130,3.852130
20685.000000,33.578237,-117.064408,536.101674,33.578310,-117.064180,475.556161,-0.000465,-0.001572,-0.000346,3.853873,3.853873,3.853873
20700.000000,33.578238,-117.064411,535.218494,33.578310,-117.064180,475.650718,-0.000469,-0.001576,-0.000343,3.855624,3.855624,3.855624
20715.000000,33.578239,-117.064406,535.824768,33.578310,-117.064180,475.744953,-0.000473,-0.001579,-0.000341,3.857407,3.857407,3.857407
20730.000000,33.578237,-117.064408,534.576310,33.578310,-117.064180,475.837805,-0.000477,-0.001583,-0.000338,3.859179,3.859179,3.859179
20745.000000,33.578237,-117.064409,534.301043,33.578309,-117.064181,475.930024,-0.000481,-0.001586,-0.000336,3.860957,3.860957,3.860957
20760.000000,33.578237,-117.064408,533.901253,33.578309,-117.064181,476.021133,-0.000485,-0.001590,-0.000333,3.862752,3.862752,3.862752
20775.000000,33.578236,-117.064410,533.400103,33.578309,-117.064181,476.111283,-0.000489,-0.001593,-0.000331,3.864555,3.864555,3.864555
20790.000000,33.578239,-117.064408,532.735995,33.578309,-117.064181,476.200175,-0.000493,-0.001597,-0.000329,3.866368,3.866368,3.866368
